id,title,release_date,imdb_score
572,"Phoenix, Oregon",Easter,8
572,Take,SummerVacation,6
572,Bending the Arc,Other,8
572,In Over My Head,Other,5.4
573,And They're Off,Other,3.8
573,Happy Valley,Christmas,7.1
573,Tchoupitoulas,Easter,6.4
574,The Color Wheel,SummerVacation,6.7
574,Tanner Hall,Other,5.8
574,loudQUIETloud: A Film About the Pixies,Other,7.2
574,Poultrygeist: Night of the Chicken Dead,SummerVacation,6.1
574,You Wont Miss Me,Other,4.8
574,Joseph Pulitzer: Voice of the People,Other,6.8
574,The Last Resort,Other,7.3
575,Rails & Ties,Easter,6.8
575,Sophomore,Other,6.3
575,History of Jazz: Oxygen for the Ears,SummerVacation,8.1
575,Chained for Life,Other,6.9
575,Growing Up Smith,Other,6.8
575,The Winding Stream,Easter,7.7
576,Wish Me Away,SummerVacation,7.4
576,Falling Awake,Other,5.9
576,Trust Fund,SummerVacation,5
576,Choose Connor,SummerVacation,6.3
576,The Catechism Cataclysm,Other,5.6
576,Kettle of Fish,Easter,5.2
576,Great World of Sound,Easter,6.8
576,Bad Reputation,Other,7.3
576,Video Games: The Movie,SummerVacation,6.1
576,Virginia Minnesota,Easter,5.5
576,Rat Film,Other,6.7
577,Daylight,SummerVacation,5
577,Amira & Sam,Other,6.1
577,Saint of 9/11,Easter,7.7
578,"Sorry, Haters",Easter,6.2
578,Nights and Weekends,Other,6.1
578,Jamel Shabazz Street Photographer,SummerVacation,6.4
578,Don Verdean,Christmas,5.4
578,NightLights,SummerVacation,7.9
578,How to Let Go of the World: and Love All the Things Climate Can't Change,Easter,6.9
579,Dealin' with Idiots,SummerVacation,5.5
579,Imaginary Witness: Hollywood and the Holocaust,Christmas,7.5
579,"Kill Me, Deadly",Easter,7.2
579,"Buttons, A New Musical Film",Christmas,5.6
579,Mendy,Other,5.6
580,The Tripper,Other,5
580,Little Birds,Other,6.1
580,Dave Made a Maze,SummerVacation,6.2
580,We Go Way Back,Easter,5.6
580,Runoff,SummerVacation,5.9
581,Being Charlie,SummerVacation,6.3
581,Turn the River,Other,5.9
581,Drool,Other,5.7
581,The Sons of Tennessee Williams,SummerVacation,5.8
581,The History of Future Folk,SummerVacation,7.2
581,Beyond Honor,Easter,5.7
582,Coming Up Roses,Other,7.3
582,Dreamland,SummerVacation,6.4
582,God and Gays: Bridging the Gap,Easter,6.7
582,Wasted! The Story of Food Waste,Other,7.4
582,Balls to the Wall,Easter,3.8
582,The Intervention,SummerVacation,6
583,The Weird World of Blowfly,Other,6.4
583,The Prophet's Son,Other,5.3
583,Love & Taxes,Easter,7
583,Tre,Easter,4.8
583,Wrinkles the Clown,Other,4.7
584,Pizza,SummerVacation,5.7
584,Dirty Laundry,SummerVacation,6.2
584,The Price of Everything,Other,7.2
584,Return,Other,6.1
584,Americons,Christmas,6.2
584,Design Is One: The Vignellis,Other,7.1
584,Super Dark Times,Other,6.6
585,The Lie,Christmas,5
585,Out of the Clear Blue Sky,SummerVacation,6.7
585,Twisted: A Balloonamentary,Easter,8.1
585,The Nightmare,SummerVacation,5.8
585,Spettacolo,Other,7.1
586,Say Uncle,SummerVacation,5.5
586,Blood Ties,SummerVacation,7
586,Solar Flare,SummerVacation,2.9
586,A Picture of You,Other,6.3
586,Signature Move,Other,5.6
586,Best F(r)iends Volume Two,SummerVacation,5.1
587,Hair High,Easter,6.8
587,Restitution,Other,3.6
587,"Like Sunday, Like Rain",Other,6.9
587,The Seventh Fire,SummerVacation,6
587,Guardian Angel,Other,7.7
587,Where God Left His Shoes,Easter,7.2
587,Wild Tigers I Have Known,SummerVacation,6.1
587,Support the Girls,SummerVacation,6.4
588,Kiss of the Damned,Easter,5.5
588,Screwball,Easter,7.2
588,Lamb,Other,6.3
589,American Zombie,Easter,5
589,Steal a Pencil for Me,Easter,7.4
589,The Unbelievers,Christmas,6.9
589,7 Witches,Easter,3.5
590,What Love Is,Easter,5.3
590,King Leopold's Ghost,SummerVacation,7.9
590,Take Me Home,Other,6.8
590,Dealt,Other,7.6
590,Watchers of the Sky,Other,7.2
590,Justice Is Mind,Other,7
590,Who Does She Think She Is?,SummerVacation,8.1
590,The Eyes of My Mother,Christmas,6.2
591,California Solo,Other,6.2
591,Rapid Response,Other,6.8
591,A Perfect Man,Other,5.2
591,"Hare Krishna! The Mantra, the Movement and the Swami Who Started It",Christmas,9.7
591,Tap World,SummerVacation,7.2
591,Now & Later,Other,5.1
592,The Dog Wedding,Easter,8.6
592,Off Season,Easter,5
592,Run for Your Life,Other,7
592,Only the Young,SummerVacation,6.5
593,Street Fight,Easter,8
593,Wetlands Preserved: The Story of an Activist Nightclub,Easter,7.6
593,Time to Choose,SummerVacation,7.5
594,Dorfman in Love,Easter,6
594,Lemon,SummerVacation,4.6
594,American Cannibal,SummerVacation,4.9
594,Kung Fu Joe,Easter,1.7
595,A Green Story,SummerVacation,5.5
595,Imprisoned,Other,6.2
595,Trade of Innocents,Other,5.4
595,Take Me to the River,Other,6.2
595,Lower Learning,SummerVacation,3.9
595,Look,Other,6.6
595,The Transfiguration,Easter,6
596,Carrie Pilby,Easter,6.6
596,Kelly & Cal,Easter,6.2
596,The Tollbooth,Other,5.4
596,Breakdance Academy,SummerVacation,7.4
596,Quiet City,Easter,6.4
596,Kate Plays Christine,Other,6.3
597,Can't Stand Losing You: Surviving the Police,Christmas,6.9
597,Looking for Kitty,SummerVacation,6
597,The Hawk Is Dying,SummerVacation,6
598,Descent,Easter,4.8
598,Ribbons,SummerVacation,6.3
598,Stand Clear of the Closing Doors,Easter,6.3
599,Coffee Date,Christmas,6.2
599,Radio Dreams,SummerVacation,6.1
599,36 Saints,Other,2.6
599,Made Me Do It,Other,6.1
599,Front Cover,SummerVacation,6.3
599,Slow Learners,SummerVacation,5.8
600,House of Usher,SummerVacation,2.9
600,Midget Zombie Takeover,Other,5
600,30 Years of Garbage: The Garbage Pail Kids Story,Other,7.1
601,Animals,SummerVacation,6.3
601,A Resurrection,Easter,3.9
601,And Then Came Love,SummerVacation,4.6
601,Never Stand Still,SummerVacation,6.5
601,Psychopathia Sexualis,SummerVacation,3.8
601,Hank and Asha,Other,6.5
601,If the Dancer Dances,Easter,8.1
601,Bronx Gothic,SummerVacation,6.2
602,Magician: The Astonishing Life and Work of Orson Welles,Christmas,6.9
602,Made in Cleveland,SummerVacation,4.9
602,Going Under,SummerVacation,4.9
603,The Great Buster: A Celebration,Other,7.5
603,Gayby,Easter,6
603,American Meat,Easter,8
604,How to Rob a Bank (and 10 Tips to Actually Get Away with It),SummerVacation,6.1
604,6 Month Rule,SummerVacation,4.9
604,The Olivia Experiment,Christmas,6.5
604,Boy Meets Girl,Other,7.1
605,Live Free or Die,Easter,5.5
605,Barefoot,Other,6.6
605,Evil Intent,Christmas,6.7
605,Head Games,Other,7.3
605,In Search of Fellini,Other,6.2
606,95 Miles to Go,Other,5.9
606,Disfigured,SummerVacation,6.5
606,The Lucky Man,Other,5.6
606,Falling Away,Easter,3.7
606,Shanghai Calling,Other,6.2
607,Wild Canaries,Other,6
607,Skid Marks,Other,3.5
607,Four Eyed Monsters,Other,6.2
608,Dog Lover's Symphony,SummerVacation,2.6
608,Misery Loves Comedy,Easter,6.3
608,Shepard & Dark,Other,6.4
608,The Pretty One,Easter,6.3
608,The Fianc<U+00C3><U+00A9>,Christmas,2.4
609,Love After Love,Easter,5.4
610,Pawn Shop Chronicles,Other,5.9
610,Dysfunctional Friends,Other,5.1
610,China Blue,Other,7.5
610,Southbound,Other,5.9
611,The Trouble with Bliss,Easter,5.3
611,Herbie Hancock: Possibilities,Easter,6.9
611,The Challenger,Other,5.6
611,Bisbee '17,Other,6.7
611,The Meanest Man in Texas,SummerVacation,6.6
611,Informant,Other,6.2
612,Days and Nights,Easter,4.6
612,Birth of the Living Dead,Other,7
612,Rank,Easter,7
612,George Takei's Allegiance,Christmas,8.6
612,Jasmine,SummerVacation,5.6
613,The Other One,Easter,6.5
613,Simple Creature,SummerVacation,3.9
613,The Dead Center,Other,5.6
613,Nostalgia,Other,5.5
613,Goat,Other,5.7
614,The Pleasures of Being Out of Step,SummerVacation,7.6
614,Virginia,SummerVacation,5.4
614,Butterfly Girl,Easter,8.4
615,The Black Dove,Easter,5.4
615,"A Woman, a Part",Easter,5.3
615,Bodied,Christmas,7.1
615,K2: Siren of the Himalayas,Christmas,7.2
616,Filmworker,SummerVacation,7.5
616,George Bush Goes to Heaven,SummerVacation,7.4
617,The End of Love,Other,5.9
617,A Boy. A Girl. A Dream.,Other,4.7
617,The Plagiarists,SummerVacation,5.3
617,Be Here Now,Other,8.7
617,Call Me Kuchu,SummerVacation,7.6
618,The Grace of Jake,Easter,6.8
618,Generation Startup,Other,6.6
618,"Hale County This Morning, This Evening",Other,6.3
619,Reparation,Christmas,5.9
619,FAQs,SummerVacation,5.8
619,Touch the Wall,Christmas,7.4
620,Abominable,Easter,5.1
620,Freshman Orientation,Other,5.4
620,Ultrasuede: In Search of Halston,Other,5.3
620,Ghost Team One,Other,4.3
620,Beloved Beast,Other,3.1
621,Splinter,SummerVacation,4.8
621,Blue Jay,Other,7.3
621,"Now, Forager",SummerVacation,6.5
622,A Reason,SummerVacation,6.6
622,Headspace,Other,4.6
622,Thank You for Your Service,Other,7.4
622,Big Words,Other,6.1
623,Dead Awake,SummerVacation,4.6
623,Already Tomorrow in Hong Kong,Other,6.5
623,The Man Who Shook the Hand of Vicente Fernandez,Easter,6.1
623,Under the Eiffel Tower,Other,4.9
623,Revenge of the Mekons,Christmas,7.3
624,Choking Man,Christmas,5.9
624,Time Changer,Christmas,5.2
624,The Institute,Other,6.2
624,The Great Invisible,Easter,6.6
625,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,Other,6.8
625,Band of Robbers,Easter,6
625,Hello Herman,SummerVacation,5.8
626,This Last Lonely Place,Easter,7.9
626,Massacre on Aisle 12,Christmas,5.3
626,The Happy Sad,SummerVacation,5.1
627,If I Didn't Care,SummerVacation,4.9
627,Downloaded,SummerVacation,6.8
627,A Beginner's Guide to Snuff,Easter,4.8
627,PAY 2 PLAY: Democracy's High Stakes,Other,8.4
627,Never,Easter,6.2
628,Something to Cheer About,Other,7.2
628,Very Good Girls,SummerVacation,6
628,A Teacher,Other,4.7
628,Man Underground,SummerVacation,6.4
628,100 Acres of Hell,Easter,2.9
628,Kickboxer: Retaliation,Other,5
629,10 Days in a Madhouse,Christmas,6.7
629,All About Nina,Other,6
629,The Do-Deca-Pentathlon,Other,6
629,As It Is in Heaven,SummerVacation,7.3
629,Body at Brighton Rock,Easter,4.6
629,Love Me True,Other,5.2
630,"No Pay, Nudity",Christmas,6
630,Buzzard,Easter,6.4
630,The Work,Other,7.9
631,And While We Were Here,SummerVacation,5.8
631,Gone Doggy Gone,Easter,4.9
632,Money Fight,Other,4
632,Girls Against Boys,Other,4.8
633,Zyzzyx Rd,Other,4
633,Desperate Acts of Magic,Christmas,5.1
633,Mosquita y Mari,Other,6.2
633,Closing Escrow,Other,5.4
634,Before I Disappear,Christmas,7.2
634,G.I. Jesus,Other,2
635,Trafficked,Other,5.6
635,The Brass Teapot,Easter,6.4
635,Home Run Showdown,Other,4.8
636,Assaulted: Civil Rights Under Fire,SummerVacation,6.9
637,Mansfield 66/67,Easter,5.9
637,Sal,Christmas,4.7
637,Revelation: Dawn of Global Government,Other,6.9
637,Man on a Mission: Richard Garriott's Road to the Stars,Easter,6.9
637,A Murder in the Park,SummerVacation,7.2
638,Radio Free Albemuth,SummerVacation,5.7
638,Minding the Gap,SummerVacation,8.1
638,State Like Sleep,Other,4.2
638,Search Engines,Easter,4.3
638,"Small, Beautifully Moving Parts",Easter,5.7
639,Running for Grace,Other,6.1
639,General Education,SummerVacation,4.5
639,Ktown Cowboys,Easter,6.8
639,Emptying the Skies,Easter,7.4
639,The Gliksmans,Christmas,7
640,About Cherry,SummerVacation,4.8
640,Casting About,SummerVacation,6.8
640,Just Before I Go,Easter,6.4
640,Brief Reunion,SummerVacation,7
640,The Sacrament,SummerVacation,6.1
641,Brooklyn Brothers Beat the Best,Other,6.6
641,Down the Shore,Other,5.9
641,Quantum Hoops,Christmas,8
641,The Channel,Easter,3.1
641,Mother of a Day,SummerVacation,0
642,Wallflower,SummerVacation,7.5
643,Roadie,Other,6
643,Coming Through the Rye,Other,6.3
643,Black Irish,Easter,7
643,Almost Human,Other,4.6
644,Rottentail,Easter,3.5
644,Operation Homecoming: Writing the Wartime Experience,Other,7.2
644,The Quitter,Other,8.3
645,Last Days Here,Easter,7.5
645,Harry Benson: Shoot First,Christmas,7.2
645,Little Accidents,SummerVacation,5.8
646,Ten 'til Noon,Other,5.5
647,Bad Grandmas,Other,4.4
647,Price Check,Easter,5.4
647,Mr. Blue Sky,Christmas,7.4
647,Welcome to Pine Hill,Easter,6.2
647,Holy Hell,SummerVacation,7.1
648,Eternity: The Movie,Other,7.3
648,Fired!,Other,5.6
648,"One Cut, One Life",SummerVacation,6
648,The Giant Mechanical Man,Easter,6.7
648,Woman Walks Ahead,SummerVacation,6.6
648,Food Evolution,SummerVacation,7
649,Nancy,SummerVacation,6.2
649,Men Go to Battle,Other,5.2
649,Gringo Trails,Other,7.8
650,Life Partners,Christmas,6.2
650,The Playroom,Other,5.3
650,The Freedom to Marry,Easter,7.3
650,En el s<U+00C3><U+00A9>ptimo d<U+00C3>-a,SummerVacation,7.1
651,"Love, Marilyn",SummerVacation,7.3
651,Brave New Jersey,SummerVacation,5.4
651,Five Dances,Other,7.1
651,Station to Station,Easter,6.3
652,Rock the Bells,Easter,7.7
652,B-Side,Easter,6.9
653,The Pardon,Easter,5.6
653,In Our Nature,Easter,5.7
653,Always Shine,Christmas,5.6
653,Come Back to Me,SummerVacation,5.9
653,Everything's Cool,SummerVacation,6.8
654,On the Map,Christmas,7.5
654,93Queen,Other,7.6
654,Windfall,SummerVacation,5
655,Laura Smiles,Easter,5.8
655,Meet Me in Montenegro,SummerVacation,5.7
655,Game Day,Other,7
655,The Beat Hotel,Easter,6.6
656,Five Nights in Maine,SummerVacation,4.5
656,Raze,Other,5.2
656,The Riot Act,Other,4.4
657,Crazy Eyes,Easter,4
657,The Untold Story,Other,5.7
657,Be Somebody,SummerVacation,5.7
658,The Last Fall,Easter,5.6
658,The Boy Downstairs,Other,5.7
658,The Adderall Diaries,Easter,5.3
659,Berkeley,Other,5
659,ABCs of Death 2,Other,5.4
660,I'm Reed Fish,Easter,5.7
660,American Animal,Easter,4.4
660,Realms,SummerVacation,3.9
660,Starcrossed,Other,3.9
660,Straight Outta Tompkins,Easter,5.3
661,Revelation Road 2: The Sea of Glass and Fire,SummerVacation,5.2
661,Antonio Lopez 1970: Sex Fashion & Disco,Other,6.5
661,BuzzKill,Other,4.4
661,One Small Hitch,Other,6.6
661,Contemporary Color,Easter,6.2
662,Before You Know It,SummerVacation,6.2
663,'Tis Autumn: The Search for Jackie Paris,Christmas,7.1
663,Vince Giordano: There's a Future in the Past,SummerVacation,8.4
663,Wastelander,Other,2.6
663,Save the Date,Christmas,5.8
663,All Is Bright,Other,5.6
663,Brother Nature,Other,4.8
663,Aatsinki: The Story of Arctic Cowboys,Christmas,6.8
664,Sweet Virginia,Christmas,6.2
664,Area 51,SummerVacation,4.2
664,Booker's Place: A Mississippi Story,Easter,7.8
664,Chef Flynn,Christmas,6.8
664,Newtown,Other,6.8
665,Downtown Express,Other,8.1
665,Shangri-La Suite,Other,5.1
665,Outside In,Easter,6.6
666,Newlyweds,Christmas,6.3
667,3 Geezers!,SummerVacation,3.3
667,Cavemen,SummerVacation,5.3
667,Gabriel,SummerVacation,6.4
667,A Space Program,Easter,6.4
668,Pawn,Other,5.7
668,The Sisterhood of Night,Other,6.2
668,You're Gonna Miss Me,Easter,7.6
668,Art Is... The Permanent Revolution,Easter,6.3
669,The Doctor from India,SummerVacation,6
669,Infliction,Easter,5.7
669,Contracted,Christmas,5.3
669,Spices of Liberty,Other,5.8
670,Silver Circle,Easter,6.4
671,Oswald's Ghost,Other,6.6
671,Kid Cannabis,Easter,6.4
671,Pickin' & Grinnin',Easter,6.4
672,Morning,Other,5.8
672,Divine Intervention,Christmas,3.9
672,Flex Is Kings,Other,5.4
672,"Intent to Destroy: Death, Denial & Depiction",Christmas,7.8
673,The Last Rampage,Other,5.7
673,Unborn in the USA: Inside the War on Abortion,SummerVacation,6.1
673,The Only Real Game,SummerVacation,7.3
674,Bad Blood,Other,5.5
674,Four Lane Highway,SummerVacation,7.1
675,The Dog Problem,SummerVacation,6.3
675,River Runs Red,Christmas,4.8
675,After the Wizard,SummerVacation,2.8
675,Permanent,Christmas,5.5
676,Here and Now,Christmas,4.3
676,Apart,Other,5.4
676,"Sex, Death and Bowling",Other,5.2
677,Never Goin' Back,SummerVacation,6
677,Medeas,SummerVacation,6.4
677,Carl,Easter,2.7
677,Heal,Other,6.8
678,A Kid Like Jake,SummerVacation,5.3
678,Top Spin,Christmas,6.9
678,The Ghastly Love of Johnny X,Easter,5.6
679,Flakes,Easter,6
679,Why Stop Now?,SummerVacation,5.6
679,The Happy Poet,Other,6.1
679,"Half The Road: The Passion, Pitfalls & Power of Women's Professional Cycling",Easter,8
679,Viper Club,Other,5.5
679,Shout Gladi Gladi,Other,5.1
681,Smiling Through the Apocalypse,Other,6.2
681,Axe Giant: The Wrath of Paul Bunyan,SummerVacation,3.5
681,Bomb City,Easter,6.9
681,Frank Serpico,Christmas,6.7
682,The Tribes of Palos Verdes,Christmas,5.8
683,Drew: The Man Behind the Poster,SummerVacation,7.5
683,Horn from the Heart: The Paul Butterfield Story,Other,7.2
683,Split: A Deeper Divide,Other,7.1
683,Hacker,Christmas,6.2
684,Cynthia,Other,4.5
684,The Living,SummerVacation,6.1
684,I Kissed a Vampire,Easter,4.1
684,What Happened Last Night,Christmas,3.8
685,She's Lost Control,Easter,5.3
685,Free the Nipple,Christmas,3.9
685,In Search of Greatness,Christmas,6.5
685,Approaching Midnight,SummerVacation,4.3
685,Dystopia: 2013,Other,2.7
687,Approaching the Unknown,SummerVacation,4.8
687,Hollidaysburg,Other,5.8
688,Beta Test,SummerVacation,6
688,Death Valley,Other,3.7
688,The Word,Other,6.7
688,Last Flight of the Champion,SummerVacation,5.7
688,Lovesong,Other,6.3
689,Jack & Diane,Easter,4.4
689,Stop the Pounding Heart,Christmas,6.7
690,Cassadaga,Other,5.3
690,SBK The-Movie,Christmas,7.2
691,Amelia 2.0,SummerVacation,6.1
691,The Assassin's Code,SummerVacation,5
691,Nature Calls,Other,3.9
691,Almost in Love,Other,5.5
692,Locker 13,Easter,4.7
692,The Last Day of August,Other,7.2
692,Miss Hill: Making Dance Matter,Christmas,7
692,The Lost Arcade,Christmas,6.6
693,Against the Sun,Other,6.5
693,The Hacker Wars,Other,6.5
694,Meeting Evil,Easter,5.3
694,Aftermath,Easter,5
695,The Happy House,SummerVacation,4.4
695,Frank & Lola,Christmas,5.9
696,InSpectres,Other,6
697,The Girl on the Train,Other,4.3
697,Bigger,Other,6.4
697,Lycan,SummerVacation,6.4
698,Red Flag,SummerVacation,5.5
698,Providence,Other,7.3
698,The Knife of Don Juan,Other,7.1
698,The Eyes,Easter,4.9
699,Best Man Down,Other,6.4
699,Mojave,Christmas,5.2
700,Hal,Other,7.1
700,Detention of the Dead,Easter,4.5
701,The China Hustle,Easter,7.2
702,The Package,Other,5
702,Silicon Cowboys,Other,6.8
703,Refuge,SummerVacation,5.9
704,Veer!,Christmas,7.4
704,Indigo Children,Other,6.6
704,Mi America,Other,6.5
704,Golden Kingdom,Other,6.3
705,Jake Squared,SummerVacation,4.5
705,Know How,SummerVacation,6.9
705,Talent Has Hunger,Easter,7.2
706,Roseanne for President!,SummerVacation,4.5
706,McCanick,Easter,4.7
706,Drunk Wedding,SummerVacation,4.6
706,Garry Winogrand: All Things are Photographable,Other,7.6
706,Mr. Chibbs,SummerVacation,7.1
707,Syrup,SummerVacation,5.7
707,Windsor Drive,SummerVacation,3
707,Two-Bit Waltz,Easter,5
707,Served Like a Girl,SummerVacation,8.1
708,Blackhats,Other,6
708,The Wait,Easter,4.7
708,First We Take Brooklyn,Other,3.8
709,Golden Exits,Other,5.8
709,Evergreen: The Road to Legalization,Other,7.3
709,From Nowhere,Other,6.9
710,Julia,Other,4.5
710,Missionary,Other,5.3
711,On Her Shoulders,Christmas,7.3
711,The Ballad of Lefty Brown,Christmas,6.2
712,Humor Me,Other,5.9
712,It Had to Be You,Other,5.4
712,Body,Christmas,5.2
713,Hayride 2,Easter,2.9
715,L.A. Slasher,SummerVacation,3.3
716,Anita Ho,Christmas,6.3
717,Ghost Team,SummerVacation,4.6
717,Me You and Five Bucks,SummerVacation,5.4
718,The Reagan Show,SummerVacation,6.3
718,The Dying of the Light,Christmas,7.2
719,The Jazz Funeral,SummerVacation,7.2
719,The Charnel House,Christmas,4.4
720,The Dark Below,Easter,4.2
720,The Heart of Nuba,Easter,9
721,The Looking Glass,SummerVacation,5.9
722,Small Group,Other,9.2
723,Undrafted,SummerVacation,6.4
723,The Persian Connection,Easter,4.9
724,Elizabeth Blue,Other,6.1
726,Along the Roadside,Other,6.8
727,The House of Tomorrow,SummerVacation,6.2
727,3 Nights in the Desert,Other,5.3
728,Childless,Easter,5.9
729,The Fuzz,SummerVacation,6.4
729,Miss Stevens,Other,6.6
730,The Automatic Hate,Easter,6.3
731,Search Party,SummerVacation,5.6
732,Synchronicity,Other,5.5
734,The Man from Earth: Holocene,Other,5.3
735,Sollers Point,SummerVacation,5.7
735,Maximum Ride,SummerVacation,3.6
736,Goodland,SummerVacation,5.1
736,Breaking a Monster,SummerVacation,5.6
738,The Hollow,Other,4.6
738,Poor Boy,Easter,4.3
739,Company Town,Other,6.9
740,The Loving Story,Easter,7.7
741,Restored Me,SummerVacation,7
741,Charm City,Easter,7.2
741,Night School,Easter,7.1
742,Burning Bodhi,Easter,4.8
742,I Love You Both,SummerVacation,4.3
743,Best and Most Beautiful Things,Christmas,6.2
744,A Boy Called Po,Other,6.9
745,The Pulitzer at 100,SummerVacation,6.5
745,The Professor: Tai Chi's Journey West,SummerVacation,7.3
750,Memoria,Easter,5.1
750,My Father Die,Other,5.6
